,Date,Open,High,Low,Close,Adj Close,Volume,rsi,macd,macd_signal,bb_bbu,bb_bbl,obv
0,2022-01-01,146.536865234375,150.7519989013672,146.45693969726562,150.6974334716797,150.6974334716797,691648227,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-01-02,150.685302734375,152.93603515625,148.66310119628906,151.2554931640625,151.2554931640625,680239631,100.0,0.012520570021422373,0.00695587223412354,0.0,0.0,680239631.0
2,2022-01-03,151.26339721679688,151.26339721679688,146.6741943359375,148.4615936279297,148.4615936279297,755658603,15.645621405111058,-0.07068496606194685,-0.024864143460987274,0.0,0.0,-75418972.0
3,2022-01-04,148.4677734375,151.33206176757812,146.5630645751953,146.81228637695312,146.81228637695312,789511706,10.184164572398885,-0.16634377605421946,-0.07279084826899275,0.0,0.0,-864930678.0
4,2022-01-05,146.81129455566406,149.54522705078125,132.1007537841797,136.089111328125,136.089111328125,1304198400,2.9569730418226072,-0.6415212011420692,-0.24197527023266371,0.0,0.0,-2169129078.0
5,2022-01-06,136.0773162841797,137.7505340576172,133.3151397705078,136.5037841796875,136.5037841796875,1136595284,5.742622090459577,-0.897377155549151,-0.41962562079333876,0.0,0.0,-1032533794.0
6,2022-01-07,136.4918670654297,136.52577209472656,128.08090209960938,131.4884490966797,131.4884490966797,1364180297,4.179833890037116,-1.273206193247006,-0.6356440922238071,0.0,0.0,-2396714091.0
7,2022-01-08,131.49484252929688,134.629150390625,126.74758911132812,130.13748168945312,130.13748168945312,1002118315,3.8740042459551063,-1.5689913883012423,-0.8599449990710077,0.0,0.0,-3398832406.0
8,2022-01-09,130.13734436035156,132.4771728515625,128.80877685546875,131.29832458496094,131.29832458496094,710682825,9.969689887664458,-1.6923505591128674,-1.0522348130259553,0.0,0.0,-2688149581.0
9,2022-01-10,131.3038787841797,131.51531982421875,122.6286849975586,126.83382415771484,126.83382415771484,1097888042,7.895889781803874,-1.9851999539705503,-1.261273163149651,0.0,0.0,-3786037623.0
10,2022-01-11,126.8260498046875,133.20668029785156,126.28759002685547,131.54498291015625,131.54498291015625,834900749,25.505475817671424,-1.9179871001463198,-1.4049584201430663,0.0,0.0,-2951136874.0
11,2022-01-12,131.5546875,141.74012756347656,131.27281188964844,141.73719787597656,141.73719787597656,881585292,48.46262473390875,-1.2827480077779398,-1.3787127488738342,0.0,0.0,-2069551582.0
12,2022-01-13,141.7368621826172,142.0492401123047,135.3616943359375,136.6365203857422,136.6365203857422,886433982,41.56001568280588,-1.0827492491437738,-1.3160765896590265,0.0,0.0,-2955985564.0
13,2022-01-14,136.6469268798828,146.0211944580078,136.36302185058594,144.72491455078125,144.72491455078125,1204657825,52.99360135389746,-0.45021250547031855,-1.1349371772119206,0.0,0.0,-1751327739.0
14,2022-01-15,144.72024536132812,149.92144775390625,144.45794677734375,147.93740844726562,147.93740844726562,1001838786,56.62347728164326,0.2231940942076278,-0.8534054042741395,0.0,0.0,-749488953.0
15,2022-01-16,147.93226623535156,148.78028869628906,144.2544708251953,146.533203125,146.533203125,756580688,54.63739263381579,0.6462009679877667,-0.5447975921486844,0.0,0.0,-1506069641.0
16,2022-01-17,146.5348358154297,153.14288330078125,145.17018127441406,151.66726684570312,151.66726684570312,1608309071,60.14206344940079,1.278502606121151,-0.1717369741946964,0.0,0.0,102239430.0
17,2022-01-18,151.65390014648438,152.90213012695312,139.51914978027344,141.89076232910156,141.89076232910156,1278790664,48.15789569671938,1.1306409996408888,0.09351701157836499,0.0,0.0,-1176551234.0
18,2022-01-19,141.8882598876953,142.82635498046875,133.73797607421875,136.9167022705078,136.9167022705078,926249070,43.417579947720085,0.6841756881695744,0.21337609838031318,0.0,0.0,-2102800304.0
19,2022-01-20,136.8967742919922,142.53172302246094,130.36119079589844,130.36500549316406,130.36500549316406,706911161,38.09808540250221,-0.09526044948606227,0.15092882071377908,156.27179719710242,123.68137739396204,-2809711465.0
20,2022-01-21,130.3922882080078,130.82464599609375,112.4258804321289,114.3918685913086,114.3918685913086,1680709016,28.825469785681264,-1.7531035390314003,-0.23342266800866274,157.27329178279948,119.04932632022788,-4490420481.0
21,2022-01-22,114.4232406616211,116.67909240722656,99.7610092163086,108.42849731445312,108.42849731445312,2098519931,26.25615911645953,-3.415735225925289,-0.8746163539222787,158.29053132725403,113.74938719081241,-6588940412.0
22,2022-01-23,108.46219635009766,112.39445495605469,106.59941864013672,112.08950805664062,112.08950805664062,1135598050,30.36002063565465,-4.415969011812166,-1.5870926029480559,158.07657051416948,110.32613944676802,-5453342362.0
23,2022-01-24,112.10081481933594,112.19467163085938,98.66522216796875,109.59159851074219,109.59159851074219,1645918728,29.167340032364166,-5.312429372365372,-2.3356951323252413,157.82492335766042,106.85571781665598,-7099261090.0
24,2022-01-25,109.59247589111328,109.68234252929688,106.33942413330078,108.06637573242188,108.06637573242188,909091096,28.432853561636023,-6.05309581371769,-3.081994708688208,158.54873947026766,103.32962814447842,-8008352186.0
25,2022-01-26,108.06230163574219,115.78300476074219,105.84998321533203,107.28218078613281,107.28218078613281,1064088735,28.041860331677952,-6.613793073801631,-3.7904956945484645,158.8822202056922,100.07398706969843,-9072440921.0
26,2022-01-27,107.26136016845703,109.46898651123047,103.78439331054688,106.9535140991211,106.9535140991211,825647673,27.86888478541701,-6.996668529512547,-4.433284429337368,159.30335853932797,97.19935523630681,-9898088594.0
27,2022-01-28,106.92748260498047,109.83932495117188,105.81873321533203,109.43273162841797,109.43273162841797,683706404,31.310874033245938,-7.036383295254026,-4.95491317926316,159.36454551409855,95.06769325543269,-9214382190.0
28,2022-01-29,109.43119812011719,111.85406494140625,108.31248474121094,110.82367706298828,110.82367706298828,592402655,33.23578545465284,-6.885273164144607,-5.3415835196098485,159.0887582490731,93.2960157682609,-8621979535.0
29,2022-01-30,110.83002471923828,112.042724609375,107.72004699707031,108.79985809326172,108.79985809326172,537737428,31.837770986584587,-6.834384253420424,-5.64051372404098,159.0892897901444,91.49208762074427,-9159716963.0
30,2022-01-31,108.7991714477539,110.9894027709961,105.02007293701172,109.58769989013672,109.58769989013672,691404381,33.018933929152425,-6.657834113172072,-5.844179502684812,158.55774658854298,89.82790252034374,-8468312582.0
31,2022-02-01,109.58943939208984,116.3658218383789,108.66441345214844,115.4020004272461,115.4020004272461,824048434,41.12713224694854,-6.014876390957184,-5.878345949787522,156.4188065835619,89.3333227804518,-7644264148.0
32,2022-02-02,115.40450286865234,115.88226318359375,108.43699645996094,108.55602264404297,108.55602264404297,743395485,35.65435705489898,-5.949799054747203,-5.892645634281274,154.94028565000258,88.00379393984115,-8387659633.0
33,2022-02-03,108.53465270996094,110.28700256347656,106.41796875,110.28700256347656,110.28700256347656,683428425,37.904352149881106,-5.7013773958002645,-5.8543725798408985,151.68987994004394,87.81040845106935,-7704231208.0
34,2022-02-04,110.29109954833984,120.92221069335938,109.00498962402344,120.91803741455078,120.91803741455078,953726676,49.56805266798824,-4.645715874160032,-5.612543141030082,147.47633870436226,89.32201258347953,-6750504532.0
