,Date,Open,High,Low,Close,Adj Close,Volume,rsi,macd,macd_signal,bb_bbu,bb_bbl,obv
0,2022-01-01,46311.74609375,47827.3125,46288.484375,47686.8125,47686.8125,24582667004,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-01-02,47680.92578125,47881.40625,46856.9375,47345.21875,47345.21875,27951569547,0.0,-7.663962339735008,-4.257756855408338,0.0,0.0,-27951569547.0
2,2022-01-03,47343.54296875,47510.7265625,45835.96484375,46458.1171875,46458.1171875,33071628362,0.0,-37.274375588320254,-17.789157975454202,0.0,0.0,-61023197909.0
3,2022-01-04,46458.8515625,47406.546875,45752.46484375,45897.57421875,45897.57421875,42494677905,0.0,-70.06646208176244,-35.498271832604686,0.0,0.0,-103517875814.0
4,2022-01-05,45899.359375,46929.046875,42798.22265625,43569.00390625,43569.00390625,36851084859,0.0,-179.06928775723645,-78.20740317620051,0.0,0.0,-140368960673.0
5,2022-01-06,43565.51171875,43748.71875,42645.5390625,43160.9296875,43160.9296875,30208048289,0.0,-258.67835376027506,-127.1250647752319,0.0,0.0,-170577008962.0
6,2022-01-07,43153.5703125,43153.5703125,41077.4453125,41557.90234375,41557.90234375,84196607520,0.0,-377.8966187120095,-190.58865510033434,0.0,0.0,-254773616482.0
7,2022-01-08,41561.46484375,42228.94140625,40672.27734375,41733.94140625,41733.94140625,28066355845,3.4322616067941567,-443.387665707407,-251.34101123566205,0.0,0.0,-226707260637.0
8,2022-01-09,41734.7265625,42663.94921875,41338.16015625,41911.6015625,41911.6015625,21294384372,6.905002668724123,-473.17828474131966,-302.5865219558579,0.0,0.0,-205412876265.0
9,2022-01-10,41910.23046875,42199.484375,39796.5703125,41821.26171875,41821.26171875,32104232331,6.771647858335413,-492.0800897463778,-345.0440812274485,0.0,0.0,-237517108596.0
10,2022-01-11,41819.5078125,43001.15625,41407.75390625,42735.85546875,42735.85546875,26327648900,22.987495652571056,-450.1123101861958,-368.03240937047855,0.0,0.0,-211189459696.0
11,2022-01-12,42742.1796875,44135.3671875,42528.98828125,43949.1015625,43949.1015625,33499938689,38.31514497137085,-346.57517442217795,-363.4242951852712,0.0,0.0,-177689521007.0
12,2022-01-13,43946.7421875,44278.421875,42447.04296875,42591.5703125,42591.5703125,47691135082,30.9035965252193,-341.87622416659724,-358.8639747122107,0.0,0.0,-225380656089.0
13,2022-01-14,42598.87109375,43346.6875,41982.6171875,43099.69921875,43099.69921875,23577403399,35.90157718697074,-304.4695329303577,-347.48461690689743,0.0,0.0,-201803252690.0
14,2022-01-15,43101.8984375,43724.671875,42669.03515625,43177.3984375,43177.3984375,18371348298,36.65609825952376,-267.7637271868007,-330.95899534483937,0.0,0.0,-183431904392.0
15,2022-01-16,43172.0390625,43436.80859375,42691.0234375,43113.87890625,43113.87890625,17902097845,36.28011543519883,-240.39852834549674,-312.3223263477797,0.0,0.0,-201334002237.0
16,2022-01-17,43118.12109375,43179.390625,41680.3203125,42250.55078125,42250.55078125,21690904261,31.544288775657165,-269.9720971346178,-303.6571582664361,0.0,0.0,-223024906498.0
17,2022-01-18,42250.07421875,42534.40234375,41392.21484375,42375.6328125,42375.6328125,22417209227,32.91070831543509,-281.4200288851862,-299.1281449392556,0.0,0.0,-200607697271.0
18,2022-01-19,42374.0390625,42478.3046875,41242.9140625,41744.328125,41744.328125,23091543258,29.689585504176534,-327.29234671692393,-304.84335008118137,0.0,0.0,-223699240529.0
19,2022-01-20,41744.02734375,43413.0234375,40672.82421875,40680.41796875,40680.41796875,20382033940,25.211263743033882,-428.04908286754653,-329.7719032891767,47304.82601981223,39381.253667687764,-244081274469.0
