,Date,Open,High,Low,Close,Adj Close,Volume,rsi,macd,macd_signal,bb_bbu,bb_bbl,obv
0,2022-01-01,0.0753989964723587,0.07679200172424316,0.0753680020570755,0.07660999894142151,0.07660999894142151,1207176771,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-01-02,0.07660999894142151,0.07829599827528,0.07626300305128098,0.07778199762105942,0.07778199762105942,1361260678,100.0,2.629484217135658e-05,1.4608245650753655e-05,0.0,0.0,1361260678.0
2,2022-01-03,0.07777799665927887,0.07804899662733078,0.07647600024938583,0.07708100229501724,0.07708100229501724,1342568593,60.82248732430476,1.1767024991088393e-05,1.3443810954169529e-05,0.0,0.0,18692085.0
3,2022-01-04,0.07708100229501724,0.07800599932670593,0.07607600092887878,0.07620000094175339,0.07620000094175339,1287549032,39.746691570452306,-2.6937109272151538e-05,-2.3536256423191425e-07,0.0,0.0,-1268856947.0
4,2022-01-05,0.07620400190353394,0.07733699679374695,0.06998000293970108,0.07138200104236603,0.07138200104236603,1548312023,13.071245902472597,-0.00023912056721110686,-7.129831016265972e-05,0.0,0.0,-2817168970.0
5,2022-01-06,0.07137300074100494,0.07149499654769897,0.06967300176620483,0.0711119994521141,0.0711119994521141,1852557542,12.562421108467134,-0.0003737223553060415,-0.00015327204084815437,0.0,0.0,-4669726512.0
6,2022-01-07,0.07110600173473358,0.07118000090122223,0.06712599843740463,0.06812600046396255,0.06812600046396255,1606695992,8.583134526256103,-0.0005888773417654092,-0.00026351212161834125,0.0,0.0,-6276422504.0
7,2022-01-08,0.06814800202846527,0.06913100183010101,0.06432799994945526,0.06572200357913971,0.06572200357913971,1054607408,6.733781514602001,-0.0008380106318105623,-0.00040157491706441066,0.0,0.0,-7331029912.0
8,2022-01-09,0.06572700291872025,0.06733600050210953,0.06524500250816345,0.0662669986486435,0.0662669986486435,888640481,11.394755550039264,-0.000970740872054135,-0.0005330550763139001,0.0,0.0,-6442389431.0
9,2022-01-10,0.0662669986486435,0.06688100099563599,0.06165299937129021,0.06356500089168549,0.06356500089168549,1210963183,8.994722690141955,-0.0011899510975918598,-0.0006802379178418663,0.0,0.0,-7653352614.0
10,2022-01-11,0.06355100125074387,0.0655990019440651,0.06314700096845627,0.06493400037288666,0.06493400037288666,993256206,18.37543927323891,-0.0012587335686833484,-0.0008068094607588137,0.0,0.0,-6660096408.0
11,2022-01-12,0.06493599712848663,0.0682850033044815,0.06493599712848663,0.06806299835443497,0.06806299835443497,793399590,34.89414956661879,-0.0011201577433086612,-0.000874103530530961,0.0,0.0,-5866696818.0
12,2022-01-13,0.06806600093841553,0.06847500056028366,0.06626000255346298,0.06627299636602402,0.06627299636602402,1064293958,31.025915078150575,-0.001103640742159337,-0.0009226815793322188,0.0,0.0,-6930990776.0
13,2022-01-14,0.06627199798822403,0.0683170035481453,0.06606800109148026,0.06766600161790848,0.06766600161790848,1245430751,36.88928381205477,-0.000996210306454845,-0.0009380638439072135,0.0,0.0,-5685560025.0
14,2022-01-15,0.06767000257968903,0.0692640021443367,0.06725099682807922,0.06854400038719177,0.06854400038719177,745432667,40.33220502798891,-0.0008503790509232778,-0.0009198873570329753,0.0,0.0,-4940127358.0
15,2022-01-16,0.06853699684143066,0.07022999972105026,0.06833600252866745,0.06987299770116806,0.06987299770116806,795161568,45.205016986675524,-0.0006484316071686813,-0.0008640237873629315,0.0,0.0,-4144965790.0
16,2022-01-17,0.06988099962472916,0.07222399860620499,0.06914500147104263,0.07079199701547623,0.07079199701547623,1187460204,48.346366828735185,-0.0004294996857063249,-0.000775116963333768,0.0,0.0,-2957505586.0
17,2022-01-18,0.07080099731683731,0.07125899940729141,0.06771399825811386,0.06848499923944473,0.06848499923944473,1136342399,41.85883738241857,-0.0004020164882778121,-0.0006991279723567841,0.0,0.0,-4093847985.0
18,2022-01-19,0.0684949979186058,0.06957200169563293,0.06653899699449539,0.06928099691867828,0.06928099691867828,1076902669,44.62015609201948,-0.00032494327404535006,-0.0006231967484328343,0.0,0.0,-3016945316.0
19,2022-01-20,0.06926099956035614,0.07194600254297256,0.0677260011434555,0.06773799657821655,0.06773799657821655,771683932,40.59532423489097,-0.0003621976117711839,-0.0005703880785895845,0.07812967307177941,0.06141992577107987,-3788629248.0
20,2022-01-21,0.06775599718093872,0.0686350017786026,0.06001700088381767,0.0609080009162426,0.0609080009162426,1380540047,28.388588440911576,-0.0008385078300741783,-0.0006245112268184236,0.07758763215163962,0.06039176688870175,-5169169295.0
21,2022-01-22,0.06094500049948692,0.0619020015001297,0.053275998681783676,0.056685999035835266,0.056685999035835266,1742549671,23.653740501362293,-0.0014804773337871446,-0.0007969770211600434,0.07714548387079928,0.05872431531101968,-6911718966.0
22,2022-01-23,0.05670600011944771,0.05846099928021431,0.05571800097823143,0.05757300183176994,0.05757300183176994,1128920315,26.429964183661184,-0.0019005425827474942,-0.001019000730129584,0.07622352420846971,0.05769547492702452,-5782798651.0
23,2022-01-24,0.05757899954915047,0.057597000151872635,0.051371000707149506,0.05504300072789192,0.05504300072789192,1622227424,23.774400778150138,-0.002378295194864072,-0.0012921495318224318,0.0755468323813112,0.05625646673279689,-7405026075.0
24,2022-01-25,0.05504700168967247,0.056035999208688736,0.054448001086711884,0.05587499961256981,0.05587499961256981,1109217822,26.39356425381267,-0.002664019630990236,-0.0015675640382432066,0.0753898422480535,0.05486275672307494,-6295808253.0
25,2022-01-26,0.055867999792099,0.058692000806331635,0.05552100017666817,0.05626700073480606,0.05626700073480606,1020554347,27.65486981576889,-0.0028276964780475575,-0.0018203545386111972,0.07496711788994134,0.05380098120945631,-5275253906.0
