,Date,Open,High,Low,Close,Adj Close,Volume,rsi,macd,macd_signal,bb_bbu,bb_bbl,obv
0,2022-01-01,511.9103698730469,527.3527221679688,511.9035339355469,527.3527221679688,527.3527221679688,1622547014,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-01-02,527.2916259765625,533.3710327148438,518.7535400390625,531.3966674804688,531.3966674804688,1462276185,100.0,0.09072954226758156,0.05040530125976753,0.0,0.0,1462276185.0
2,2022-01-03,531.3888549804688,532.0955810546875,510.65216064453125,512.135986328125,512.135986328125,1949153130,16.315298376706153,-0.48166512456873534,-0.16765634866994675,0.0,0.0,-486876945.0
3,2022-01-04,512.1303100585938,519.70166015625,503.2153625488281,507.506103515625,507.506103515625,2200879165,13.410180627293258,-0.8973572062636777,-0.4148449860661971,0.0,0.0,-2687756110.0
4,2022-01-05,507.5978088378906,515.2391967773438,462.05755615234375,475.05694580078125,475.05694580078125,2870757788,5.721160757674781,-2.395573102452431,-1.0040668198317355,0.0,0.0,-5558513898.0
5,2022-01-06,475.0790710449219,481.0628356933594,460.2485046386719,473.2756042480469,473.2756042480469,4400228627,5.533587220146373,-3.3273464358076694,-1.6338047676090615,0.0,0.0,-9958742525.0
6,2022-01-07,473.00006103515625,474.29620361328125,439.260009765625,447.7884826660156,447.7884826660156,4613172287,3.676363735162525,-5.022198924358975,-2.4913169345518935,0.0,0.0,-14571914812.0
7,2022-01-08,447.8568115234375,458.4837951660156,419.1954650878906,430.24615478515625,430.24615478515625,4068139021,2.943973668817023,-6.912209019637942,-3.5537404374921575,0.0,0.0,-18640053833.0
8,2022-01-09,430.25311279296875,444.4932556152344,428.239501953125,438.8030700683594,438.8030700683594,3347862691,12.138651713984473,-7.691293547551368,-4.509535732422662,0.0,0.0,-15292191142.0
9,2022-01-10,438.78564453125,445.0361633300781,408.69879150390625,424.93377685546875,424.93377685546875,4156063326,10.416206618428902,-8.846453813728829,-5.4812571403843595,0.0,0.0,-19448254468.0
10,2022-01-11,424.8912048339844,467.28106689453125,422.00091552734375,463.518310546875,463.518310546875,4600615710,37.139776237847514,-7.501513621194249,-5.923277714769176,0.0,0.0,-14847638758.0
11,2022-01-12,463.562744140625,489.3273010253906,457.1161193847656,487.0074157714844,487.0074157714844,4131335431,47.422394728898155,-5.123135133004155,-5.751440644890244,0.0,0.0,-10716303327.0
12,2022-01-13,487.0425720214844,488.21124267578125,467.8756103515625,475.02911376953125,475.02911376953125,4151007744,43.51340658392678,-3.9679370959228777,-5.373989329592298,0.0,0.0,-14867311071.0
13,2022-01-14,475.127197265625,491.66064453125,468.9396057128906,489.867431640625,489.867431640625,3112235914,49.10957812560974,-2.1917486658576877,-4.708262208419147,0.0,0.0,-11755075157.0
14,2022-01-15,489.9179992675781,501.3111267089844,486.305908203125,494.9880676269531,494.9880676269531,1766015929,50.9167636611639,-0.5204042823140185,-3.840146517720424,0.0,0.0,-9989059228.0
15,2022-01-16,494.9241027832031,505.30096435546875,489.50213623046875,498.42791748046875,498.42791748046875,1771927950,52.14613746379436,0.962968188986224,-2.8517013174052472,0.0,0.0,-8217131278.0
16,2022-01-17,498.50616455078125,498.94390869140625,468.5765075683594,475.7098693847656,475.7098693847656,2134608006,44.26132472568468,0.6763999068396629,-2.1298258828662773,0.0,0.0,-10351739284.0
17,2022-01-18,475.7364196777344,479.662109375,458.1524658203125,472.00506591796875,472.00506591796875,2106859289,43.116364972663554,0.2150439488980851,-1.6522486499200562,0.0,0.0,-12458598573.0
18,2022-01-19,471.9172058105469,472.7742919921875,454.75860595703125,462.82208251953125,462.82208251953125,1780063381,40.331443899966615,-0.7312055728874611,-1.4653464905282843,0.0,0.0,-14238661954.0
19,2022-01-20,462.8569641113281,478.35394287109375,439.9780578613281,440.00543212890625,440.00543212890625,1881741995,34.388090146945785,-2.9389897077759315,-1.7635127569832563,537.4533919504679,415.3342301198446,-16120403949.0
