,Date,Open,High,Low,Close,Adj Close,Volume,rsi,macd,macd_signal,bb_bbu,bb_bbl,obv
0,2022-01-01,2.527817964553833,2.601468086242676,2.511482000350952,2.5747909545898438,2.5747909545898438,985893783,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-01-02,2.574260950088501,2.5766420364379883,2.509071111679077,2.549190044403076,2.549190044403076,944553719,0.0,-0.0005743793952164289,-0.00031909966400912713,0.0,0.0,-944553719.0
2,2022-01-03,2.5491559505462646,2.549941062927246,2.388140916824341,2.432651996612549,2.432651996612549,1210619278,0.0,-0.004345711244980066,-0.0019693503119480363,0.0,0.0,-2155172997.0
3,2022-01-04,2.4342339038848877,2.50087308883667,2.363126039505005,2.367248058319092,2.367248058319092,1397576848,0.0,-0.008315868833689066,-0.004119254960234293,0.0,0.0,-3552749845.0
4,2022-01-05,2.367198944091797,2.447287082672119,2.056368112564087,2.1954751014709473,2.1954751014709473,1859987978,0.0,-0.01713336438728863,-0.007990658288130038,0.0,0.0,-5412737823.0
5,2022-01-06,2.1949269771575928,2.2841200828552246,2.077111005783081,2.2507801055908203,2.2507801055908203,2021304260,14.419506526133063,-0.019746950360445492,-0.011177267076922284,0.0,0.0,-3391433563.0
6,2022-01-07,2.25018310546875,2.2597599029541016,2.0489919185638428,2.053826093673706,2.053826093673706,1901375449,9.284857777095482,-0.03000528279300152,-0.015942135568908777,0.0,0.0,-5292809012.0
7,2022-01-08,2.053821086883545,2.140727996826172,1.9154889583587646,1.995859980583191,1.995859980583191,1354628316,8.343211826149442,-0.03915822178001527,-0.021521397664035633,0.0,0.0,-6647437328.0
8,2022-01-09,1.995514988899231,2.1633388996124268,1.9761170148849487,2.115518093109131,2.115518093109131,1097561124,25.206076507313057,-0.03896397634657367,-0.025550719872780982,0.0,0.0,-5549876204.0
9,2022-01-10,2.115431070327759,2.145210027694702,1.9371559619903564,2.0718019008636475,2.0718019008636475,1580821791,23.504678579818275,-0.04051109460522806,-0.028902712261410522,0.0,0.0,-7130697995.0
10,2022-01-11,2.0718729496002197,2.3626840114593506,2.0543389320373535,2.356945037841797,2.356945037841797,2173934503,48.10848414101584,-0.025869768401080684,-0.02823912147481769,0.0,0.0,-4956763492.0
11,2022-01-12,2.357820987701416,2.441195011138916,2.3137590885162354,2.3925909996032715,2.3925909996032715,1879726038,50.262188949497435,-0.012825461621978285,-0.02492891376236241,0.0,0.0,-3077037454.0
12,2022-01-13,2.392827033996582,2.4348700046539307,2.2492659091949463,2.263317108154297,2.263317108154297,1536186797,43.25128518586168,-0.01028376093501926,-0.021829490606955368,0.0,0.0,-4613224251.0
13,2022-01-14,2.263814926147461,2.3467679023742676,2.1902260780334473,2.3377270698547363,2.3377270698547363,1284256560,47.76753609664769,-0.003935183052677704,-0.01808598811537583,0.0,0.0,-3328967691.0
14,2022-01-15,2.337606906890869,2.3960530757904053,2.3055129051208496,2.3536930084228516,2.3536930084228516,878571421,48.71072066115377,0.0018502522857168913,-0.013953335238627802,0.0,0.0,-2450396270.0
15,2022-01-16,2.3529090881347656,2.368000030517578,2.29111909866333,2.329822063446045,2.329822063446045,750509306,47.33448234443035,0.004769184309640462,-0.01010038028848838,0.0,0.0,-3200905576.0
16,2022-01-17,2.3302500247955322,2.4451379776000977,2.1738579273223877,2.2219700813293457,2.2219700813293457,1652189536,41.613778745283945,0.0002617201454664375,-0.0079802184002482,0.0,0.0,-4853095112.0
17,2022-01-18,2.22183895111084,2.2422120571136475,2.0869600772857666,2.128438949584961,2.128438949584961,1475708073,37.39315475309384,-0.009090606642999877,-0.008206370034460812,0.0,0.0,-6328803185.0
18,2022-01-19,2.127974033355713,2.1383769512176514,2.021591901779175,2.035978078842163,2.035978078842163,1318686617,33.74907512495929,-0.022098642456268802,-0.011025451768249019,0.0,0.0,-7647489802.0
19,2022-01-20,2.035698890686035,2.1887478828430176,1.9600770473480225,1.960373044013977,1.960373044013977,824202447,31.08173483708312,-0.03678614533147506,-0.016237683420482756,2.604811855584682,1.8939879214462625,-8471692249.0
20,2022-01-21,1.961333990097046,2.0217719078063965,1.6584279537200928,1.698989987373352,1.698989987373352,2195018010,24.015103819498975,-0.06498612725319575,-0.026078134326744207,2.6052752954600935,1.8059443848492023,-10666710259.0
21,2022-01-22,1.699591040611267,1.7527790069580078,1.4211430549621582,1.530622959136963,1.530622959136963,2427596173,20.743546908951558,-0.09733795435885018,-0.040436040984988944,2.6235918126830677,1.6857711590996167,-13094306432.0
22,2022-01-23,1.5318520069122314,1.6658589839935303,1.5183169841766357,1.6162480115890503,1.6162480115890503,1387537184,26.24632693625975,-0.11545717732459271,-0.05552936350337968,2.6214318629714737,1.6062907103088606,-11706769248.0
23,2022-01-24,1.6163320541381836,1.6163320541381836,1.3139610290527344,1.5075730085372925,1.5075730085372925,2369012535,23.971462388387536,-0.1356382807983223,-0.07162716668857781,2.6309829824635713,1.5107720858385836,-14075781783.0
24,2022-01-25,1.5077110528945923,1.6062419414520264,1.4168809652328491,1.5585379600524902,1.5585379600524902,1547658922,27.159944002180296,-0.1461946137313992,-0.08659721132677929,2.6402301583172703,1.4378311958430388,-12528122861.0
25,2022-01-26,1.5583410263061523,1.8104890584945679,1.532920002937317,1.5910550355911255,1.5910550355911255,2349315414,29.200105002920637,-0.15041566315819987,-0.09939959452205684,2.6302789229779773,1.3818099241823623,-10178807447.0
26,2022-01-27,1.59066903591156,1.660038948059082,1.5025949478149414,1.591683030128479,1.591683030128479,1535313776,29.241324523358003,-0.15190230813841366,-0.10992558753478854,2.6333881002059885,1.332486440599828,-8643493671.0
